RPorSP	ASC	TT1	TT2	TC1	TC2	TT1SP	TT2SP	TC1SP	TC2SP	ITT1	ITT2	ATT1	ATT2	UTILERR1	UTILERR2	U1	U2	av1	av2	Choice
1	0.5	0.007371554	-0.041510032	-0.096544193	-0.428361564	0	0	0	0	0.096821244	0.367897607	2.452656454	0.171334715	-0.820619847	2.826403398	-0.901826991	2.57718514	1	1	0
1	0.5	2.119249533	-1.439509165	-0.646178145	-1.334698336	0	0	0	0	0.116017952	0.877960755	-1.041172616	0.11973034	1.570627032	2.543896425	-1.524998089	5.510046946	1	1	0
1	0.5	-1.082492911	-0.509185502	1.302141676	0.2929091	0	0	0	0	0.370239465	0.631184875	-0.720700385	0.717315647	5.012668061	1.423714021	7.873330422	2.795361724	1	1	1
1	0.5	0.228576859	1.086426914	1.16071808	0.369746193	0	0	0	0	0.289383209	0.916988668	0.511339918	-0.729126393	0.968003867	1.156384731	1.477672958	-1.645214877	1	1	1
1	0.5	-0.958623472	0.717198893	-0.722165102	0.523920536	0	0	0	0	0.939591694	0.332334702	-0.122657888	0.235075655	1.576229749	0.651513678	3.794658697	-0.149444975	1	1	1
1	0.5	1.103555859	-0.416654377	-0.738417531	1.289761767	0	0	0	0	0.892604854	0.985738491	0.609740751	0.794862541	0.241808392	2.069375341	-3.385639247	4.274775557	1	1	0
1	0.5	-0.093956608	-1.676570947	0.58468924	-0.113062624	0	0	0	0	0.079666786	0.491141247	-0.615437492	-1.232150387	0.702126316	1.306314224	1.249570296	4.544954495	1	1	0
1	0.5	0.782132002	-1.401417496	-0.333029451	0.896943192	0	0	0	0	0.173821221	0.413131277	-0.009134708	0.993143423	0.246627863	1.910293292	-1.057178506	5.142356982	1	1	0
1	0.5	0.350998359	2.291035314	-0.265001426	0.819894933	0	0	0	0	0.440871233	0.833756782	0.355942145	1.494500028	2.289760814	-0.722733866	1.430521227	-6.219180443	1	1	1
1	0.5	0.374102023	0.357789486	-0.502350819	0.347415337	0	0	0	0	0.368210251	0.357582128	2.159041426	0.007659329	0.944359877	-0.147271146	-0.08200166	-0.500377381	1	1	1
1	0.5	0.453852347	-1.203433833	-1.02062156	-0.640673292	0	0	0	0	0.49392013	0.084912595	1.869998547	1.195838363	0.484815899	2.881611391	-1.182836238	3.808913634	1	1	0
1	0.5	0.049902606	-0.27565443	0.676220921	-0.167288133	0	0	0	0	0.521772693	0.017390846	-0.044516768	1.421660829	2.845694553	1.7035161	3.250882005	1.863292157	1	1	1
1	0.5	-1.570937	1.508378267	1.531655066	-0.652858699	0	0	0	0	0.641580876	0.301065706	-0.484388869	-0.1257523	-0.041815363	2.105274988	4.693629209	-0.800989237	1	1	1
1	0.5	-0.348553921	-0.394070888	0.999021005	-0.278087207	0	0	0	0	0.38025755	0.42076869	-1.321172875	0.615651449	1.600248151	3.335094164	2.963148346	3.852225031	1	1	0
1	0.5	0.277160541	-0.958472688	-0.523291392	1.118357232	0	0	0	0	0.051327296	0.475974549	0.057650543	-2.349517432	1.674553182	1.659984473	0.976472295	4.369642296	1	1	0
1	0.5	-0.221987738	-0.160536498	-0.249041084	-0.406996386	0	0	0	0	0.895294025	0.701859077	0.643382018	-1.477990541	3.908928834	1.348158878	4.341624349	1.428796083	1	1	1
1	0.5	1.655720751	0.394335214	0.388358526	0.700059604	0	0	0	0	0.680657941	0.308813628	-0.839988182	-0.19073043	1.375098305	1.989291392	-2.243312508	1.876448705	1	1	0
1	0.5	-0.452038021	-1.34937856	0.012262989	-0.114821195	0	0	0	0	0.887044895	0.420452584	-0.136621404	0.745776841	1.271833657	0.57656447	2.535024958	2.974526539	1	1	0
1	0.5	0.320877438	-0.032236495	-2.331495133	-0.736760807	0	0	0	0	0.225558838	0.192578784	-2.157279233	-0.264506271	4.518507538	1.619917001	2.304255266	1.111999022	1	1	1
1	0.5	-0.429075599	-0.388749399	-1.478048823	-1.09236456	0	0	0	0	0.53461019	0.871283876	1.540710064	-0.094081363	1.63286792	3.870095734	1.412183277	4.116993879	1	1	0
1	0.5	0.413373005	-0.591853558	0.649795875	0.008405816	0	0	0	0	0.86883085	0.945144115	-1.27036853	1.658493159	3.001700247	2.414397041	2.35737171	4.131328775	1	1	0
1	0.5	-0.045652143	0.92570383	-0.625708956	0.876310603	0	0	0	0	0.982053468	0.281001383	0.86506693	-0.503854773	1.474203484	0.978042749	1.140239601	0.189323759	1	1	1
1	0.5	0.292558676	-2.32618329	0.084206336	-0.191100818	0	0	0	0	0.308810594	0.130061057	-1.246251071	1.428001744	3.977579949	0.546950163	3.567485587	3.334899553	1	1	1
1	0.5	-0.588044211	0.36116072	-0.9126689	-0.37933096	0	0	0	0	0.282737804	0.769425784	0.143045792	0.259532985	1.398138972	0.89171192	1.634206165	-0.309719761	1	1	1
1	0.5	-0.085340066	-1.065247537	0.914148681	-0.060115143	0	0	0	0	0.825169399	0.274635347	0.946548281	0.69567378	0.484580597	-0.012458413	1.396372196	1.592812022	1	1	0
1	0.5	-0.814460442	-2.019150753	0.616731648	1.255177424	0	0	0	0	0.737345577	0.558287925	-2.027378096	0.242658955	1.930028124	1.034951861	4.408114913	6.250020651	1	1	0
1	0.5	0.728918632	0.472290412	-1.409762622	-0.373053053	0	0	0	0	0.02651358	0.92856269	1.875589416	-0.004064345	2.009165214	1.563314836	0.18427213	-0.065867878	1	1	1
1	0.5	-1.894412252	-0.248256456	-0.137022141	0.536569521	0	0	0	0	0.142691961	0.119001357	0.763807609	-0.477961215	1.256706342	0.967354047	3.588986787	1.677123355	1	1	1
1	0.5	1.076285963	0.474513231	1.548701692	1.622817169	0	0	0	0	0.033304088	0.483328604	-0.088376888	1.763517833	0.321963986	1.991309377	0.335514847	2.275217388	1	1	0
1	0.5	1.513026339	1.020077786	-0.584423389	0.793121284	0	0	0	0	0.222560231	0.823776219	0.600835889	-1.299331358	0.861019555	1.981041766	-1.763803309	-0.124826701	1	1	0
1	0.5	-0.373350334	-1.776804953	0.626049476	-0.918855016	0	0	0	0	0.95209533	0.180896073	1.344588419	-1.393847375	1.247847133	5.08543775	2.801664792	6.815935517	1	1	0
1	0.5	0.695304447	-1.439913552	0.370849838	1.988729472	0	0	0	0	0.073395606	0.921764509	-1.202598348	-1.268292326	1.049030979	2.472903712	0.529799329	8.058886783	1	1	0
1	0.5	1.946340752	0.243593767	1.219485713	0.737977724	0	0	0	0	0.367530064	0.771316842	1.001755682	0.746244808	0.500573489	2.225716452	-1.961830462	2.159830027	1	1	0
1	0.5	-0.61575582	0.49534068	-1.393216767	-0.375399758	0	0	0	0	0.472580206	0.828108879	2.193393038	0.893328591	1.090153662	1.487198145	1.242984933	-0.110084384	1	1	1
1	0.5	0.776904995	-1.101830848	0.882597261	-0.297702089	0	0	0	0	0.571754898	0.769941911	0.466766112	0.554012626	3.220678974	-0.321793285	2.217323452	2.253452493	1	1	0
1	0.5	-0.482413287	-0.06009158	-0.28323102	0.01488065	0	0	0	0	0.325377069	0.265299596	-1.746550311	-1.537646933	1.726902864	0.443460135	2.31082533	0.546596747	1	1	1
1	0.5	-1.599198238	1.814712671	-0.961979102	-0.270206961	0	0	0	0	0.671228717	0.309813173	0.749087943	0.425319094	0.743505375	1.611956792	3.768074851	-1.529854881	1	1	1
1	0.5	1.063705528	-0.041726191	-0.013603922	0.561320759	0	0	0	0	0.812836858	0.646753481	-0.339796709	1.859080891	1.710924961	-0.573728732	-1.092221628	-0.057038853	1	1	0
1	0.5	-0.160867931	-0.690572335	2.090795855	-1.686403352	0	0	0	0	0.093102661	0.291826215	-0.229082158	-0.37067561	4.173600676	1.296281083	5.932519963	1.125105127	1	1	1
1	0.5	1.940742114	-0.270074832	-0.175166723	-0.98542958	0	0	0	0	0.135306487	0.260846695	0.933855701	0.078782053	2.634739993	2.371410093	0.037432842	2.043308995	1	1	0
1	0.5	-0.174210969	-0.048462265	-0.111867209	0.649812496	0	0	0	0	0.190393924	0.228508131	0.42998408	0.253553622	1.209966578	1.985282747	1.366614561	2.543252428	1	1	0
1	0.5	-0.249875139	0.124792554	0.336599168	1.270604389	0	0	0	0	0.087290155	0.226275271	0.040380259	-0.703342211	4.67765721	2.456741348	5.223605005	3.228427149	1	1	1
1	0.5	1.649659948	-0.072696963	-2.040101949	-1.411977276	0	0	0	0	0.763722923	0.334761659	-0.673004109	-1.359131272	0.664195919	0.307621812	-5.035306728	-0.62999187	1	1	0
1	0.5	1.033506186	0.548546504	-0.908796849	-1.075553334	0	0	0	0	0.13812486	0.636957882	-1.637846023	-0.771882544	1.588505513	1.407994844	-0.412104105	-0.646018698	1	1	1
1	0.5	0.723030723	-1.068806154	0.298209295	1.41383409	0	0	0	0	0.762311705	0.240917328	0.967012225	-0.586074695	0.017364146	2.29911722	-1.584359172	4.943286788	1	1	0
1	0.5	-0.63018685	0.341460079	1.520585874	-0.05494138	0	0	0	0	0.948852848	0.858525119	0.01815097	1.791713504	3.846658871	1.732396846	6.813194302	0.763426623	1	1	1
1	0.5	-0.676785582	1.076407319	-0.987248903	-0.309532498	0	0	0	0	0.485049373	0.812522885	0.954102717	-0.527133477	1.264038372	1.631780344	1.856936122	-1.425987508	1	1	1
1	0.5	0.357442208	1.093683726	1.004679636	0.857841637	0	0	0	0	0.503716337	0.931712755	-1.222231693	-1.745852352	2.11126275	1.185469211	2.147231309	-1.302831443	1	1	1
1	0.5	-1.363839752	1.380149145	0.787724548	-0.394410196	0	0	0	0	0.364917916	0.410128225	0.311721929	-0.095084717	1.112582427	2.583591223	4.06259471	-0.224441805	1	1	1
1	0.5	1.448836516	0.14264843	0.071369937	0.683339604	0	0	0	0	0.608362855	0.226050618	0.296465767	-0.605612699	2.946239937	2.506222649	-0.211905764	2.81158739	1	1	0
1	0.5	2.187458185	1.045532197	0.207417414	0.533612875	0	0	0	0	0.638747195	0.253370597	0.032547583	-0.958004427	-0.560681966	2.245584328	-5.387042651	1.070447554	1	1	0
1	0.5	-0.433180787	-0.515163794	-0.231019049	0.687009605	0	0	0	0	0.070636635	0.515015446	-0.801648218	-0.021089329	0.296747526	1.212995828	0.617860892	2.774051448	1	1	0
1	0.5	-1.749498289	1.717875475	-0.682015291	-1.490341334	0	0	0	0	0.199489452	0.193487049	-0.554680615	0.413932703	0.544694013	0.416108466	2.480693743	-3.084296323	1	1	1
1	0.5	0.058571401	0.479645955	0.967418234	-0.491243566	0	0	0	0	0.624950823	0.180783104	0.503116729	-0.499052504	4.404772825	1.069775745	4.99855661	0.048273346	1	1	1
1	0.5	-1.187460267	0.316982978	-0.945418864	-0.080841011	0	0	0	0	0.871220459	0.189661278	0.300693907	-0.986311803	1.945714868	1.095379828	4.493190343	0.597527299	1	1	1
1	0.5	0.00744645	0.441249288	-3.1193186	0.652896241	0	0	0	0	0.930604074	0.504555397	-0.042015338	-0.494998901	1.800203434	0.87864864	-0.560591357	0.481802113	1	1	0
1	0.5	-1.341263236	-0.255295877	-0.14565729	0.268718713	0	0	0	0	0.546282034	0.713727248	0.652183653	0.271637328	1.843115902	3.142888038	4.540552187	3.964146197	1	1	1
1	0.5	-1.20565055	0.100288993	-1.413906914	0.25175314	0	0	0	0	0.727720184	0.473215573	-0.343611071	1.670742642	1.290556366	0.41710899	3.190529209	0.410718225	1	1	1
1	0.5	-0.053244372	-0.479773469	-0.636089953	0.178478332	0	0	0	0	0.194841944	0.62390951	0.211856223	-0.016612374	3.416379641	0.367082646	3.013305022	1.579385323	1	1	1
1	0.5	2.028885752	-1.471772711	0.869136335	1.160554368	0	0	0	0	0.586610217	0.820331948	-0.595896159	-0.697100336	4.245678683	3.922935325	0.488314961	8.679808163	1	1	0
1	0.5	-0.309967492	1.35196842	0.079998015	1.707679568	0	0	0	0	0.908910074	0.624383392	-1.028406103	-0.163159968	1.843574451	2.915072839	2.777005606	1.155570838	1	1	1
1	0.5	0.078135413	-0.404819112	-0.483852533	0.161247755	0	0	0	0	0.655443722	0.612113428	-0.320385008	-0.693798816	1.0361398	1.553350589	0.492688256	2.574695946	1	1	0
1	0.5	0.270118397	-1.788206702	0.473787329	0.670558057	0	0	0	0	0.430600278	0.824793798	1.697453435	1.162628888	6.062332653	2.482500973	5.914928638	7.723429813	1	1	0
1	0.5	-1.809129192	0.112450258	-0.807921271	0.608275813	0	0	0	0	0.885776642	0.839057528	-0.118984684	-0.367895764	1.302691936	1.757203519	5.710848936	1.91225565	1	1	1
1	0.5	-0.682265056	-0.684323867	0.308621635	0.919581592	0	0	0	0	0.128537507	0.304308767	-0.188320314	-1.678111394	0.428307824	2.535508228	1.517432405	4.326009794	1	1	0
1	0.5	1.056585376	-0.46803146	-0.170143321	-0.752368333	0	0	0	0	0.505261066	0.968852532	0.691354397	1.801567252	1.192313195	1.481633692	-1.05958258	2.292295833	1	1	0
1	0.5	-0.174157721	0.848913898	0.815010676	-1.235870551	0	0	0	0	0.517715555	0.459252732	-0.856527131	0.098630166	0.652449014	3.564218443	1.618193064	1.008669578	1	1	1
1	0.5	0.156401622	0.407571118	2.100798529	-0.033154433	0	0	0	0	0.971141379	0.208584306	0.064904922	0.727224138	-0.056702293	0.392654374	1.058718809	-0.209808447	1	1	1
1	0.5	-2.058052619	0.730529738	-0.333356776	0.621677204	0	0	0	0	0.982602716	0.806303581	-0.171920099	1.122714179	0.593774898	1.13073781	6.446306119	-0.311591514	1	1	1
1	0.5	-0.025734985	-1.464791768	0.08976183	0.229283884	0	0	0	0	0.70581562	0.49834258	-1.320546742	-0.961637081	1.757681086	0.597021086	1.887065752	3.693711986	1	1	0
1	0.5	1.368736112	-0.239401556	-0.889930249	0.446647893	0	0	0	0	0.552843518	0.512752806	0.152876363	1.680153027	1.912613002	1.657766725	-1.636964572	2.477661839	1	1	0
1	0.5	-0.536057956	0.952797957	-1.365841624	0.370777008	0	0	0	0	0.644017755	0.761933555	-0.557938199	2.178590639	4.321871264	1.087924176	4.524009685	-1.038728494	1	1	1
1	0.5	1.108890384	1.655211975	0.30300432	-1.55612886	0	0	0	0	0.969928272	0.304596541	-0.252063944	-0.496694502	2.253903901	-0.215965711	-0.778821513	-4.046618015	1	1	1
1	0.5	0.144508628	0.421298231	1.081717819	-2.918822955	0	0	0	0	0.47606167	0.294200578	-0.33183144	0.418138536	2.049276719	2.019504522	2.578466418	-0.838803291	1	1	1
1	0.5	0.417491214	-0.652731833	0.863551583	-0.273274844	0	0	0	0	0.665766571	0.181406046	1.403930472	0.636749446	4.127150944	1.18792234	3.801420028	1.872517041	1	1	1
1	0.5	1.089414624	-0.220546274	-0.001552623	-0.954777808	0	0	0	0	0.47319016	0.98554011	1.709866925	1.421131218	0.614795258	0.067942733	-1.506784393	0.007120051	1	1	0
1	0.5	-0.991272087	-0.394023804	1.705183122	1.423314492	0	0	0	0	0.912197133	0.157044097	-0.564181785	1.579560053	3.368567066	2.421363935	7.447197607	4.006631834	1	1	1
1	0.5	-0.186564364	0.023536582	-0.724658051	0.976081653	0	0	0	0	0.142462779	0.050932284	1.878776216	-0.320871728	2.153618349	0.881569112	1.849846131	1.587696226	1	1	1
1	0.5	0.722933663	-0.60455454	0.513309787	-1.520073169	0	0	0	0	0.801859721	0.060661727	0.640721225	-0.852672359	1.265397319	1.543688854	-0.231936777	1.081535162	1	1	0
1	0.5	0.430187624	0.397578135	0.15332215	-0.191945799	0	0	0	0	0.479034205	0.131345794	-0.631037215	1.336048529	5.754215877	-0.045542761	5.026870693	-0.691520677	1	1	1
1	0.5	-1.221468663	-1.433225101	-1.247361828	-1.286230762	0	0	0	0	0.137803952	0.087856983	1.824139628	-1.044412198	1.500978275	1.386209049	2.123571984	2.106598747	1	1	1
1	0.5	0.824860537	-1.231930203	-0.432123359	-0.302424733	0	0	0	0	0.155078288	0.878925014	-0.012093689	0.61464196	2.593200994	2.371492195	1.188412019	5.54215239	1	1	0
1	0.5	1.715354846	-1.613669499	-1.030789223	1.735724317	0	0	0	0	0.880073919	0.082721945	-0.41122833	0.066971217	2.920960644	1.729914047	-2.586764244	4.912348542	1	1	0
1	0.5	0.74254504	0.622617596	1.475103411	0.557419628	0	0	0	0	0.291422476	0.182768342	0.837623666	0.596717563	2.872955515	0.1255091	2.803949405	-0.306633347	1	1	1
1	0.5	-0.449768051	1.320674643	0.392654571	0.180680171	0	0	0	0	0.682815199	0.69257167	1.841514509	0.604680758	1.714881788	1.714619578	3.073357688	-1.299868621	1	1	1
1	0.5	-0.44189992	-0.61219175	0.228481254	-0.539936159	0	0	0	0	0.759503583	0.716359859	0.150362293	0.550933948	0.845774093	2.034978734	2.130284098	3.119317556	1	1	0
1	0.5	-0.708138135	1.226991784	-1.060823842	-0.436142024	0	0	0	0	0.514722043	0.771188029	-0.339906587	-0.142809812	0.974696254	0.402050518	1.616205122	-3.044530535	1	1	1
1	0.5	-0.451862182	-1.333559525	-0.024551842	2.24460952	0	0	0	0	0.651069348	0.660016006	0.774701194	1.921722414	2.215952883	3.340300839	3.237788417	8.117658765	1	1	0
1	0.5	-0.234756055	1.092056744	0.352186859	-1.577822305	0	0	0	0	0.208012229	0.466177049	0.183416984	-0.377229531	0.221658831	1.448584872	0.81821929	-1.845022181	1	1	1
1	0.5	1.937092831	-0.327485041	-0.434135169	-1.04512083	0	0	0	0	0.43236783	0.616902683	0.260407551	-0.377779769	4.919031867	-0.257778313	0.981264412	-0.310081094	1	1	1
1	0.5	0.582919947	0.918732905	0.201249951	0.45432074	0	0	0	0	0.807246206	0.66703518	0.964962653	-1.564408757	1.882080199	0.011007203	0.508977884	-1.792639484	1	1	1
1	0.5	-0.97002716	-0.393294095	-0.310891925	-0.648557421	0	0	0	0	0.990818104	0.457008567	-0.197223326	0.757276359	0.390602578	3.589231053	3.049701737	3.855584624	1	1	0
1	0.5	-0.017458393	0.264858985	-0.794913007	1.032841538	0	0	0	0	0.274415272	0.065950846	0.328981681	-0.504474269	0.169456011	-0.049476139	-0.399688652	0.425360681	1	1	0
1	0.5	-0.183714835	0.257087245	-1.083609018	0.958899059	0	0	0	0	0.893848463	0.962713476	-1.655570629	0.897234554	3.043905633	1.160070242	2.74334015	1.12715458	1	1	1
1	0.5	0.87092202	-0.59967892	0.475225968	0.422692551	0	0	0	0	0.551094989	0.384433498	-0.150394076	0.272132279	0.186212818	0.576975496	-1.288211247	1.954747158	1	1	0
1	0.5	-0.743298431	-0.363448186	-1.360214568	0.153091068	0	0	0	0	0.726717103	0.187470356	-0.815183908	0.395108105	2.596590897	0.974327072	3.400063767	1.58886508	1	1	1
1	0.5	-1.020897467	-0.181471776	-0.170486555	-0.363013844	0	0	0	0	0.156661075	0.667693866	0.621250317	-1.226174849	2.036337373	1.368167313	3.249239714	1.519713888	1	1	1
1	0.5	1.850152364	-1.948877337	-0.478940565	1.710987629	0	0	0	0	0.667128914	0.009898467	1.203017083	-0.478925222	0.253459429	2.561055298	-4.424478633	5.831755154	1	1	0
1	0.5	0.914170307	1.205398018	-1.123084899	0.14396625	0	0	0	0	0.046542915	0.816955413	0.951863507	-0.805759986	0.771989185	5.975735274	-1.069591097	2.908799071	1	1	0
1	0.5	-1.115255586	-0.762007185	0.360019383	0.644035091	0	0	0	0	0.499407105	0.684194334	0.020335278	1.425624381	1.092782081	1.578764313	3.591985332	3.866519813	1	1	0
1	0.5	1.137570304	0.762747957	0.854959565	1.664554826	0	0	0	0	0.817175981	0.671904004	0.650497567	-0.409226389	2.318011772	1.572941952	-0.037529118	1.033623303	1	1	0
1	0.5	0.35305828	0.614916822	-0.444894405	-0.511563969	0	0	0	0	0.806634472	0.315910616	0.567007835	0.875444201	2.068110871	3.642052398	0.811803829	2.254945094	1	1	0
1	0.5	-1.53046521	1.528686811	0.503575672	1.074757877	0	0	0	0	0.431467606	0.74374194	-0.811450358	1.836941748	4.458496588	0.835192067	7.687335872	-2.161323326	1	1	1
1	0.5	-0.32129585	1.262719801	-1.265601554	1.31260379	0	0	0	0	0.893609484	0.336974825	1.151757442	0.11691984	1.809426254	0.729386316	1.755746976	-0.39989021	1	1	1
1	0.5	-0.086286581	-0.381506377	1.217348519	0.604635773	0	0	0	0	0.681792873	0.122827076	-0.839628758	0.738948454	0.52030995	3.282347395	1.637267073	4.211049228	1	1	0
1	0.5	-1.276874675	1.281815006	0.184222262	1.877295237	0	0	0	0	0.079773127	0.565157207	-0.621817852	-1.266653241	2.423320937	0.327402682	4.04208288	-0.995294874	1	1	1
1	0.5	-0.870131868	0.662540929	-1.150217406	1.707266085	0	0	0	0	0.956392796	0.982184197	0.441869443	-0.621578584	1.291586834	0.938820066	2.963431348	0.255254242	1	1	1
1	0.5	1.309690585	-1.102863504	-0.674953618	0.218661731	0	0	0	0	0.933152787	0.147209891	1.473627116	-0.98683608	0.455079812	1.290066341	-3.805108825	2.881630974	1	1	0
1	0.5	1.493321359	-0.292358942	-0.296464617	-1.570915686	0	0	0	0	0.590907703	0.26330233	-0.592980026	0.31586594	2.078755668	0.534346859	-1.401744343	-0.197523382	1	1	0
1	0.5	1.178179177	-0.734671441	0.889872032	1.943874059	0	0	0	0	0.060686476	0.527969576	-1.394362718	-0.457887022	1.89871113	0.807907464	1.244936893	3.776252788	1	1	0
1	0.5	0.709739245	0.26104995	1.054163344	1.33418026	0	0	0	0	0.482418746	0.375796398	-0.032141891	0.03368319	3.297905428	3.381530919	2.694005658	3.924912902	1	1	0
1	0.5	-1.123377138	-0.302170769	1.485077546	1.148691418	0	0	0	0	0.686224998	0.513512483	-1.240059848	-2.039715335	1.954782633	2.994719242	5.733746881	4.468745498	1	1	1
1	0.5	1.320326318	-0.858300813	-0.217422594	0.151288929	0	0	0	0	0.335601305	0.478532136	-0.286870855	-1.727164412	1.06049464	1.371982113	-1.309105094	3.165198665	1	1	0
1	0.5	-2.351833522	0.056377185	0.614485231	-0.006274443	0	0	0	0	0.725805591	0.358174707	0.262683855	0.291799403	2.014091689	1.867371344	8.240736972	1.765902563	1	1	1
1	0.5	-0.900376133	0.573556708	1.033091976	-1.824017479	0	0	0	0	0.69706432	0.80533684	1.236015271	-0.879591038	3.094399394	0.930823981	6.024834663	-1.93455853	1	1	1
1	0.5	0.556632268	-0.836092553	-0.416690474	0.169984883	0	0	0	0	0.394695535	0.18865407	-1.870566834	1.013448584	1.495266005	2.101931139	0.186715341	3.380976879	1	1	0
1	0.5	-1.974147496	0.115717808	0.309875391	1.490969161	0	0	0	0	0.018410532	0.806518938	-0.694116472	-0.209320409	1.453462534	0.647804213	3.732706785	1.463656068	1	1	1
1	0.5	-0.3250226	1.817267389	-0.149167426	-1.782653793	0	0	0	0	0.246128153	0.203750528	-1.306610044	-0.119473545	0.700032508	1.376061318	1.073173963	-2.518734796	1	1	1
1	0.5	1.815542432	0.036371538	1.491390762	-0.579076033	0	0	0	0	0.295603092	0.917540234	-0.769642259	2.663251419	0.413561785	1.022205409	-1.356797488	0.484782146	1	1	0
1	0.5	1.029715321	-0.205847018	-0.447283994	-1.188450764	0	0	0	0	0.2111415	0.203508566	-0.727120437	1.315307774	2.099267464	1.440818014	0.299257871	0.839110223	1	1	0
1	0.5	0.69965579	-0.141611165	0.310140479	1.629667055	0	0	0	0	0.29942024	0.726506226	0.850847302	0.828169448	2.667615894	3.329845513	1.781583253	4.899469755	1	1	0
1	0.5	-0.061771342	0.976940803	0.808612591	0.194315658	0	0	0	0	0.619211615	0.740102683	-0.518074374	-0.137668228	0.438360102	1.484976598	1.183089952	-0.79230048	1	1	1
1	0.5	0.378731826	0.390133319	0.828124587	0.36770185	0	0	0	0	0.539243803	0.53809595	-2.107549481	0.91728581	3.92330443	2.367284493	3.757208463	1.833069243	1	1	1
1	0.5	1.47565882	1.623364868	-1.199914434	0.545740229	0	0	0	0	0.969594251	0.527662972	0.050402051	-0.105666336	2.649021264	1.876844883	-2.588153998	-1.050393875	1	1	0
1	0.5	-0.143536421	0.705700557	0.615182237	-0.506787368	0	0	0	0	0.70751795	0.884928056	0.254143004	0.811159873	2.69758241	-0.178394457	3.505614698	-2.513173984	1	1	1
1	0.5	-0.874999569	1.09289078	-1.630846244	0.095574968	0	0	0	0	0.100827516	0.736731703	1.271352309	0.281705952	2.48321391	2.997128197	2.311526862	0.365584071	1	1	1
1	0.5	-1.500481795	1.811142273	-0.677342052	0.04490801	0	0	0	0	0.486477276	0.79286173	0.592445795	0.866525576	1.097413347	3.676549529	3.549789195	-0.972882529	1	1	1
1	0.5	0.654718044	0.383898093	0.679951408	-0.324342599	0	0	0	0	0.638722372	0.098073881	-0.584042088	0.782976017	1.952432226	7.269310496	0.971311613	6.566854702	1	1	0
1	0.5	1.57575976	2.215809541	0.647435944	0.333573384	0	0	0	0	0.544645025	0.215037904	-0.347564542	1.419651588	1.68742671	0.310220914	-1.119215518	-2.608374666	1	1	1
1	0.5	0.578289118	0.079308981	0.594657519	-1.798318739	0	0	0	0	0.188834212	0.943940431	0.054999667	-0.387969653	0.76226767	0.432867254	0.411570152	-1.14490669	1	1	1
1	0.5	0.196182615	0.664846578	-1.019054559	-0.985341491	0	0	0	0	0.14227546	0.762550274	-1.695707245	-0.917402455	1.240155104	0.484154204	0.223857625	-1.933656373	1	1	1
1	0.5	0.56560819	1.020358038	-1.176376859	-0.254320296	0	0	0	0	0.892999513	0.732872908	-0.271152961	-1.998042384	6.62511693	3.948701899	4.167050418	1.242018111	1	1	1
1	0.5	-0.328358021	-1.885053555	0.002785304	0.054350114	0	0	0	0	0.865134528	0.339705265	-1.329275148	-0.056928638	3.045735402	1.767609435	3.944330126	4.974150811	1	1	0
1	0.5	-0.330990832	0.397848113	-0.129773229	-0.063236703	0	0	0	0	0.271909768	0.951422552	0.382862725	-0.101924371	1.667770352	1.393827596	2.081430543	0.191508623	1	1	1
1	0.5	0.881174266	-0.0608654	0.952316857	-0.199312203	0	0	0	0	0.603390405	0.796799355	0.075564045	-0.168359074	0.77716577	2.962378595	-0.453155048	2.970754865	1	1	0
1	0.5	-3.558411626	-1.4260474	0.840386256	0.217731268	0	0	0	0	0.053044078	0.307873568	-0.081403041	-0.658333393	0.719447433	0.05989932	5.285654078	2.527329773	1	1	1
1	0.5	0.569547155	-0.462459753	0.665889765	0.79158318	0	0	0	0	0.472313121	0.446157109	-0.845412742	1.718136257	1.657978445	1.678206425	1.049839426	3.147012976	1	1	0
1	0.5	-0.089652131	-0.551879568	-0.898877028	0.556881083	0	0	0	0	0.441903872	0.299601251	1.407748693	0.7066108	4.387969885	1.576670341	3.882699492	2.876898338	1	1	1
1	0.5	-0.587960055	1.288975341	-0.723623493	1.75616482	0	0	0	0	0.683377346	0.36531398	-0.260715939	2.974468867	-0.821127638	1.153292566	0.02771196	0.239679416	1	1	0
1	0.5	-1.729626089	0.198320828	0.495749788	0.493166141	0	0	0	0	0.865268833	0.553229037	1.769766213	-1.971132316	0.072755015	0.286877795	5.167376538	0.238997891	1	1	1
1	0.5	1.758232982	-1.868548623	1.578662676	-0.243668363	0	0	0	0	0.041352568	0.083642843	0.566758521	-0.343902289	2.719092931	3.005800329	1.999442059	5.004179118	1	1	0
1	0.5	-0.0810612	-2.567413649	0.929000742	-0.950368982	0	0	0	0	0.055520014	0.850914206	0.948890766	-0.477962118	1.84364195	1.072782452	2.630454744	7.296716858	1	1	0
1	0.5	0.427138535	0.531230662	0.061233489	-1.475142104	0	0	0	0	0.576035134	0.360531598	1.357551583	-0.136927811	2.268280595	0.602191611	1.394973571	-1.418446509	1	1	1
1	0.5	-0.402552172	-0.256673489	1.330006685	0.208157337	0	0	0	0	0.496702096	0.021172173	-0.487133358	1.140833188	0.468229942	2.453315526	2.268184142	2.876975689	1	1	0
1	0.5	-1.280142666	-1.065633849	-0.605072524	-0.142575217	0	0	0	0	0.738834921	0.288342009	1.376783955	0.048686797	1.503627393	2.944332434	4.221593876	4.517568882	1	1	0
